UBV CCD observations

  No    Ref    V       B-V     U-B
 3004   390   8.610   0.146  -0.782
 3006   135   8.840   0.230  -0.790
 3006   390   8.721   0.196  -0.834
 3017   135  10.940   0.170  -0.720
 3017   390  10.935   0.162  -0.749
 3029   135  11.520   0.880  -0.660
 3029   390  11.477   0.363   0.065
 3030   135  11.570   0.170  -0.610
 3030   390  11.818   0.187  -0.621
 3031   135  11.590   0.230  -0.530
 3031   390  11.556   0.184  -0.497
 3034   135  11.680   0.010  -0.570
 3034   390  11.798   0.148  -0.403
 3036   135  11.760   0.210  -0.510
 3036   390  11.960   0.251  -0.508
 3043   135  12.090  -0.070   0.300
 3049   135  12.290   0.720  -0.610
 3050   135  12.310   0.380   0.460
 3054   135  12.480   0.260  -0.470
 3054   390  12.496   0.214  -0.443
 3063   135  12.750   0.330  -0.270
 3063   390  12.771   0.386  -0.079
 3064   135  12.790   0.230  -0.450
 3064   390  12.819   0.215  -0.461
 3065   135  12.830   0.230  -0.320
 3065   390  12.830   0.239  -0.219
 3080   135  13.270   0.330  -0.270
 3080   390  13.392   0.304  -0.219
 3091   135  13.450   0.360  -0.180
 3091   390  13.410   0.342  -0.155
 3093   135  13.460   0.070  -0.180
 3093   390  13.524   0.325  -0.280
 3094   135  13.490   1.340         
 3100   135  13.580   0.540   0.160
 3100   390  13.750   0.559   0.434
 3109   135  13.800   0.470  -0.060
 3109   390  13.761   0.445   0.064
 3115   135  13.900   0.600  -0.220
 3115   390  14.103   1.065   0.201
 3116   135  13.900   0.220   0.120
 3116   348  13.890   0.200   0.040
 3124   135  14.050   0.310  -0.150
 3124   348  13.970   0.370  -0.100
 3124   390  14.115   0.328   0.131
 3125   135  14.050   0.330   0.160
 3125   390  14.110   0.334   0.059
 3130   135  14.140   0.490  -0.180
 3130   348  14.110   0.480  -0.200
 3132   135  14.150  -0.510         
 3135   135  14.270   0.660   0.280
 3137   135  14.340   0.500         
 3137   348  14.240   0.500   0.040
 3137   390  14.314   0.490   0.184
 3139   135  14.450   0.950   0.300
 3139   348  14.340   1.100         
 3139   390  14.453   1.000   0.515
 3142   135  14.480   0.490   0.080
 3142   390  14.594   0.377   0.195
 3148   135  14.580   0.430   0.070
 3155   135  14.740   0.440   0.120
 3156   135  14.760   0.380   0.310
 3156   390  14.780   0.370   0.405
 3164   135  14.830   1.050  -0.260
 3164   348  14.580   0.740         
 3165   135  14.840   1.100   0.780
 3166   135  14.840   0.590   0.170
 3166   348  14.750   0.490         
 3168   135  14.880   0.650  -0.020
 3168   348  14.650   0.690         
 3168   390  14.931   0.615   0.136
 3169   135  14.920   0.450   0.070
 3169   390  14.842   0.429   0.195
 3170   135  14.940   0.530   0.270
 3170   390  14.895   0.489   0.477
 3177   135  15.060   0.550   0.390
 3177   390  15.076   0.442   0.477
 3184   135  15.160   1.420         
 3184   348  15.170   1.330         
 3184   390  15.091   1.308   0.972
 3185   135  15.160   0.590   0.300
 3185   348  15.080   0.600         
 3186   135  15.170   1.260   0.550
 3186   348  15.190   1.230         
 3192   135  15.310   1.190   0.390
 3192   348  15.270   1.160         
 3193   135  15.310   0.540   0.310
 3193   390  15.202   0.446         
 3195   135  15.340   0.690   0.220
 3195   348  15.340   0.650         
 3196   135  15.380   0.450         
 3196   390  15.673   0.954   0.218
 3197   135  15.380   1.370   0.520
 3197   348  15.350   1.360         
 3198   135  15.390   1.340   0.860
 3199   135  15.420   1.090   0.410
 3200   135  15.430   1.070         
 3200   390  14.935   0.662         
 3201   135  15.440   0.790         
 3201   390  15.642   0.956         
 3202   135  15.470   0.750   0.180
 3203   135  15.490   1.050   0.520
 3203   348  15.570   1.000         
 3204   135  15.510   1.390   0.830
 3204   348  15.490   1.330         
 3204   390  15.542   1.265   0.937
 3205   135  15.530   0.730   0.460
 3205   390  15.536   0.629   0.701
 3206   135  15.530   0.890   0.110
 3206   348  15.620   0.780         
 3208   135  15.540   0.590   0.100
 3208   348  15.480   0.640         
 3210   135  15.550   0.720   0.130
 3210   348  15.650   0.710         
 3212   135  15.590   1.440   0.600
 3212   348  15.620   1.450         
 3212   390  15.571   1.394   0.777
 3213   135  15.600   0.710   0.280
 3214   135  15.600   1.240   0.190
 3214   348  15.580   1.340         
 3215   135  15.620   1.300   0.700
 3215   348  15.600   1.320         
 3215   390  15.650   1.253   0.883
 3216   135  15.630   0.700   0.160
 3216   348  15.710   0.660         
 3217   135  15.630   0.980   0.360
 3217   348  15.680   0.980         
 3218   135  15.660   0.750   0.300
 3219   135  15.690   0.860   0.410
 3219   348  15.710   0.920         
 3220   135  15.690   0.610   0.140
 3221   135  15.700   1.340   0.200
 3221   348  15.500   1.270         
 3222   135  15.720   0.730   0.140
 3222   390  15.735   0.655   0.220
 3223   135  15.720   0.850   0.270
 3223   348  15.800   0.810         
 3224   135  15.750   0.930         
 3224   390  15.499   1.097         
 3225   135  15.750   1.300   0.830
 3225   348  15.810   1.190         
 3225   390  15.745   1.178   0.756
 3226   135  15.770   0.570   0.150
 3226   348  15.850   0.530         
 3227   135  15.770   0.950   0.310
 3228   135  15.790   1.090   0.590
 3229   135  15.820   0.710  -0.070
 3229   348  15.710   0.660         
 3230   135  15.830   0.760   0.280
 3231   135  15.830   0.670   0.230
 3231   348  15.940   0.670         
 3232   135  15.840   0.690  -0.130
 3232   348  15.780   0.720         
 3233   135  15.850   0.570  -0.180
 3234   135  15.860   0.650   0.140
 3234   348  15.820   0.700         
 3235   135  15.860   0.670         
 3235   390  15.800   0.686   0.592
 3236   135  15.880   1.260         
 3237   135  15.910   0.730   0.060
 3237   348  15.940   0.680         
 3238   135  15.930   0.830   0.480
 3238   348  16.090   0.770         
 3238   390  15.928   0.682   0.848
 3239   135  15.940   0.870   0.250
 3240   135  15.960   0.600   0.180
 3241   135  15.990   1.010   0.390
 3241   348  15.910   1.100         
 3241   390  15.953   0.979   0.463
 3242   135  16.000   0.780   0.390
 3242   390  16.028   0.745   0.325
 3243   135  16.020   1.500   0.770
 3243   348  16.160   1.380         
 3244   135  16.020   1.150         
 3244   390  16.017   1.386   1.240
 3245   135  16.040   0.670   0.290
 3245   390  16.031   0.597   0.567
 3246   135  16.040   0.880   0.340
 3246   348  15.950   0.890         
